date,equity,cash,cdi_ret_t,cdi_cash_gain,daily_cost,equity_net_cdi_costs
2019-05-16,1.0949371867880702,0.2667935433322145,0.00024620000000008524,6.568457036841395e-05,0.0,1.0958106066671738
2019-05-17,1.075225248864442,0.2667935433322145,0.0002461999999998632,6.568457036835471e-05,0.0,1.0761486293083309
2019-05-20,1.0765310152389915,0.2667935433322145,0.0002462000000003073,6.568457036847319e-05,0.0,1.07752120161748
2019-05-21,1.113134578736516,0.36798486241275496,0.0002461999999998632,6.568457036835471e-05,2.5297829770135115e-05,1.1141988195804209
2019-05-22,1.1257614259572053,0.36798486241275496,0.00024620000000008524,9.059787312605164e-05,0.0,1.1269283368951508
2019-05-23,1.1310352715467011,0.48176995203486445,0.00024620000000008524,9.059787312605164e-05,2.8446272405527367e-05,1.1322698007037477
2019-05-24,1.127492317992346,0.48176995203486445,0.00024620000000008524,0.0001186117621910247,0.0,1.1288415917647536
2019-05-27,1.1303149654584244,0.0,0.00024620000000008524,0.0001186117621910247,0.00012044248800871612,1.1316657863765385
2019-05-28,1.121159194210988,0.10824939476890297,0.00024620000000008524,0.0,2.706234869222574e-05,1.1224720108680222
2019-05-29,1.1314210241293403,0.10824939476890297,0.00024620000000008524,2.6651000992113136e-05,0.0,1.132772507834078
2019-05-30,1.145766333460043,0.10824939476890297,0.00024620000000008524,2.6651000992113136e-05,0.0,1.147161603654142
2019-05-31,1.1417787354595221,0.10824939476890297,0.00024620000000008524,2.6651000992113136e-05,0.0,1.1431958007110639
2019-06-03,1.1396837882711979,0.0,0.00024620000000008524,2.6651000992113136e-05,3.948483401345558e-05,1.1410854196440419
2019-06-04,1.102458430016381,0.1896823124958956,0.00024620000000008524,0.0,4.74205781239739e-05,1.1037668594895342
2019-06-05,1.0926440688792702,0.1896823124958956,0.0002461999999998632,4.6699785336463545e-05,0.0,1.0939875501707959
2019-06-06,1.1002392847740214,0.1896823124958956,0.0002462000000003073,4.669978533654778e-05,0.0,1.1016388046930101
2019-06-07,1.1063265319119595,0.1896823124958956,0.0002462000000003073,4.669978533654778e-05,0.0,1.1077804946806702
2019-06-10,1.0975800574420416,0.0,0.00024620000000008524,4.669978533650567e-05,4.74205781239739e-05,1.0990218045763698
2019-06-11,1.0934050075635737,0.09913626325282957,0.0002461999999998632,0.0,2.478406581320739e-05,1.0948164864160108
2019-06-12,1.0930550879772836,0.09913626325282957,0.00024620000000008524,2.4407348012855088e-05,0.0,1.0944905224657946
2019-06-13,1.1040386563705094,0.09913626325282957,0.00024620000000008524,2.4407348012855088e-05,0.0,1.1055129221761928
2019-06-14,1.106829917989204,0.09913626325282957,0.00024620000000008524,2.4407348012855088e-05,0.0,1.108332318423223
2019-06-17,1.1033658215781295,0.0,0.0002461999999998632,2.4407348012833078e-05,2.478406581320739e-05,1.1048631431627316
2019-06-18,1.09497998943771,0.11425531544401982,0.00024620000000008524,0.0,2.8563828861004955e-05,1.0964373672075722
2019-06-19,1.1109443056195916,0.11425531544401982,0.00024620000000008524,2.812965866232742e-05,0.0,1.1124510609610818
2019-06-21,1.118524218533231,0.11425531544401982,0.0002462000000003073,2.8129658662352786e-05,0.0,1.1200693840435882
2019-06-24,1.1130719231335082,0.0,0.00024620000000008524,2.812965866232742e-05,2.8563828861004955e-05,1.1146091224965633
2019-06-25,1.1051611561044972,0.0,0.00024620000000008524,0.0,0.0,1.1066874303639849
2019-06-26,1.111150171148033,0.0,0.0002462000000003073,0.0,0.0,1.112684716490385
